Weight_kg,Speed_kmh,Wheelbase_mm,Type,Weekday,Second
1287.77,59.03,3098.0,other,Thu,10319.0
1757.74,116.52,2605.23,other,Thu,10348.0
2028.36,96.22,2551.45,other,Thu,10350.0
1330.55,104.0,2759.34,passenger,Thu,10365.0
1200.31,115.09,2441.07,passenger,Thu,10366.0
1463.0,96.64,2045.32,passenger,Thu,10372.0
1625.86,84.26,2503.47,passenger,Thu,10376.0
1647.96,85.28,3430.97,passenger,Thu,10415.0
1512.98,111.32,3312.61,other,Thu,10433.0
2036.73,71.81,2449.7,passenger,Thu,10446.0
1765.43,83.93,2370.35,passenger,Thu,10454.0
1160.68,124.68,2220.4,passenger,Thu,10475.0
922.3,134.79,2264.5,passenger,Thu,10480.0
1765.54,117.84,2137.19,other,Thu,10486.0
1863.8,81.3,2701.73,passenger,Thu,10513.0
1493.75,101.44,2400.23,passenger,Thu,10545.0
1630.2,95.96,3031.76,passenger,Thu,10644.0
1443.0,90.06,2413.55,other,Thu,10673.0
988.8,116.85,2320.02,passenger,Thu,10674.0
888.36,124.95,2540.35,passenger,Thu,10725.0
1259.31,96.52,3213.79,other,Thu,10729.0
1560.68,100.92,2014.14,other,Fri,16.0
1300.51,110.11,2266.0,passenger,Fri,17.0
1816.61,92.46,2109.22,other,Fri,38.0
1540.78,100.85,2382.99,passenger,Fri,50.0
1314.72,110.6,2872.12,passenger,Fri,54.0
801.43,147.71,2178.12,passenger,Fri,84.0
1695.62,84.55,2467.21,other,Fri,110.0
2081.44,61.39,2542.49,passenger,Fri,157.0
1592.67,109.42,2600.88,other,Fri,180.0
1646.34,87.49,2512.02,other,Fri,182.0
1120.17,113.54,2171.5,passenger,Fri,221.0
1780.06,86.92,2613.94,passenger,Fri,263.0
1687.12,84.49,3157.07,passenger,Fri,281.0
1192.06,113.77,2113.4,passenger,Fri,287.0
1566.74,102.18,2134.07,passenger,Fri,305.0
1386.07,113.06,2480.06,passenger,Fri,324.0
1167.17,120.83,2202.96,passenger,Fri,339.0
1257.09,104.8,2550.39,passenger,Fri,345.0
1297.93,108.44,3074.01,passenger,Fri,358.0
1265.02,104.19,2257.85,passenger,Fri,365.0
2067.31,71.86,2716.56,passenger,Fri,367.0
1160.2,128.52,3368.89,passenger,Fri,430.0
1590.81,122.35,3016.87,passenger,Fri,438.0
1856.51,82.98,3430.18,passenger,Fri,441.0
927.0,143.55,3434.91,passenger,Fri,451.0
1837.69,96.0,3030.42,other,Fri,469.0
1583.71,101.77,3159.79,passenger,Fri,496.0
1588.15,93.85,3184.27,passenger,Fri,531.0
1380.1,107.44,2069.58,passenger,Fri,552.0
1518.83,84.62,3405.27,passenger,Fri,592.0
1970.18,88.06,3137.62,passenger,Fri,638.0
1942.77,72.54,2457.3,passenger,Fri,645.0
1588.38,109.56,2668.23,passenger,Fri,662.0
1311.77,121.89,2499.5,passenger,Fri,681.0
1541.6,80.49,2250.4,other,Fri,730.0
1825.42,75.46,2439.33,passenger,Fri,733.0
892.73,69.56,3451.02,other,Fri,743.0
1426.5,101.45,3364.84,passenger,Fri,844.0
1275.14,111.63,2627.59,passenger,Fri,846.0
1594.92,95.73,2088.61,passenger,Fri,850.0
1278.48,98.37,3349.77,passenger,Fri,864.0
2070.73,60.59,2277.46,passenger,Fri,865.0
1134.62,123.78,2992.12,passenger,Fri,876.0
1834.98,95.38,2697.51,passenger,Fri,882.0
1249.74,115.86,3448.93,passenger,Fri,882.0
1051.53,139.66,2343.42,passenger,Fri,899.0
1473.23,94.22,3033.76,passenger,Fri,913.0
1157.42,103.61,3232.25,passenger,Fri,932.0
1307.29,109.41,3285.47,passenger,Fri,958.0
1647.02,81.53,2309.62,passenger,Fri,965.0
1356.05,120.69,2287.43,passenger,Fri,1018.0
1476.53,96.83,2532.82,passenger,Fri,1069.0
1604.54,92.77,2348.01,passenger,Fri,1082.0
1760.62,89.4,3070.5,passenger,Fri,1096.0
1342.26,106.09,2665.58,passenger,Fri,1097.0
1380.24,107.99,2028.79,passenger,Fri,1103.0
1763.8,68.46,2768.05,passenger,Fri,1142.0
1728.08,104.63,2440.66,other,Fri,1158.0
1264.66,112.24,3496.29,passenger,Fri,1160.0
878.91,150.73,2128.97,passenger,Fri,1160.0
1581.12,95.22,2280.94,passenger,Fri,1170.0
1769.22,115.38,2674.53,other,Fri,1219.0
1790.54,72.93,2072.38,passenger,Fri,1237.0
1898.16,103.85,3059.38,other,Fri,1242.0
1312.28,126.47,2284.41,passenger,Fri,1242.0
1337.56,114.33,2667.91,passenger,Fri,1252.0
1897.43,88.65,3339.12,passenger,Fri,1287.0
1395.53,102.0,2924.84,passenger,Fri,1332.0
1476.5,94.94,2096.55,passenger,Fri,1393.0
1374.39,106.77,3091.48,passenger,Fri,1403.0
1856.77,106.65,2576.01,other,Fri,1420.0
1365.88,113.53,3143.58,passenger,Fri,1436.0
1517.97,107.51,2481.82,passenger,Fri,1455.0
1618.11,87.8,2570.93,passenger,Fri,1510.0
1097.21,124.56,2040.84,passenger,Fri,1532.0
1292.47,96.11,2116.11,passenger,Fri,1579.0
1197.86,107.86,2339.05,passenger,Fri,1598.0
1819.06,78.32,3219.72,passenger,Fri,1608.0
1685.49,110.02,2270.43,passenger,Fri,1614.0
1450.9,106.79,2429.53,passenger,Fri,1762.0
1388.89,120.19,2186.44,passenger,Fri,1829.0
1866.52,67.35,3209.11,passenger,Fri,1841.0
1081.03,115.44,2491.88,passenger,Fri,1850.0
1672.56,81.53,2323.69,passenger,Fri,1890.0
1907.29,86.18,2051.88,passenger,Fri,1892.0
1930.25,73.75,3474.2,passenger,Fri,1940.0
1659.25,99.6,2789.61,other,Fri,1951.0
2138.71,68.82,2734.51,passenger,Fri,1965.0
1250.49,101.58,2572.5,other,Fri,1966.0
1406.58,102.82,3218.98,passenger,Fri,1971.0
1846.26,80.27,2478.51,passenger,Fri,2004.0
1641.97,87.15,2267.8,passenger,Fri,2010.0
2141.58,90.33,2655.25,other,Fri,2086.0
1110.94,144.07,2320.85,passenger,Fri,2179.0
1593.77,78.79,2520.55,passenger,Fri,2191.0
1821.0,80.31,2002.98,other,Fri,2328.0
2169.64,45.04,3280.04,passenger,Fri,2342.0
1996.35,69.9,2833.04,passenger,Fri,2352.0
1631.23,96.65,2666.39,other,Fri,2365.0
2142.77,53.76,2763.65,passenger,Fri,2428.0
1326.03,122.37,2302.23,passenger,Fri,2453.0
1227.81,111.15,2626.94,passenger,Fri,2463.0
1317.15,112.82,2033.16,passenger,Fri,2490.0
1446.02,86.42,2840.06,passenger,Fri,2492.0
1865.84,78.68,3185.79,passenger,Fri,2517.0
1306.9,104.91,2812.07,passenger,Fri,2525.0
1996.62,103.68,2742.38,other,Fri,2533.0
1041.83,125.96,3336.05,passenger,Fri,2560.0
1421.22,120.65,3111.76,other,Fri,2565.0
1315.57,92.04,3444.95,other,Fri,2566.0
1289.66,100.76,2271.65,other,Fri,2575.0
1844.64,65.83,3424.96,passenger,Fri,2599.0
1125.26,103.41,3117.02,passenger,Fri,2604.0
1475.99,108.86,2141.98,passenger,Fri,2611.0
1823.09,77.34,2685.26,passenger,Fri,2629.0
1654.67,94.69,2520.47,passenger,Fri,2651.0
1444.59,97.3,2820.31,passenger,Fri,2672.0
1967.94,79.68,2858.73,passenger,Fri,2681.0
1830.69,67.11,2138.41,passenger,Fri,2688.0
960.3,139.45,2856.18,passenger,Fri,2700.0
1143.59,125.15,2010.05,passenger,Fri,2727.0
1419.24,107.44,2999.06,passenger,Fri,2739.0
2182.59,54.96,3315.55,passenger,Fri,2752.0
1043.03,118.62,2413.35,passenger,Fri,2835.0
1797.78,75.04,3482.99,other,Fri,2887.0
1671.37,94.88,2242.88,other,Fri,2901.0
1423.44,117.08,2251.52,passenger,Fri,2903.0
1641.54,76.92,3318.45,passenger,Fri,2984.0
1640.04,79.77,2933.61,passenger,Fri,3017.0
1824.85,85.31,3295.69,passenger,Fri,3078.0
1235.59,106.46,2277.57,passenger,Fri,3102.0
1479.0,99.59,2906.6,passenger,Fri,3111.0
1839.32,74.08,2633.38,other,Fri,3127.0
1632.74,85.27,3308.94,passenger,Fri,3130.0
1612.19,97.56,2970.77,passenger,Fri,3134.0
1406.12,102.61,2887.29,passenger,Fri,3167.0
1459.09,61.93,3437.02,other,Fri,3170.0
1207.96,137.16,2870.46,other,Fri,3191.0
1529.19,98.7,2722.14,passenger,Fri,3193.0
1060.86,129.59,2636.85,passenger,Fri,3236.0
1687.27,98.49,2785.53,passenger,Fri,3270.0
1786.04,92.74,2018.27,passenger,Fri,3278.0
1224.69,121.39,3391.03,passenger,Fri,3302.0
1409.42,117.3,2369.37,passenger,Fri,3322.0
1264.57,114.77,2473.03,passenger,Fri,3343.0
1566.34,101.04,2614.07,passenger,Fri,3356.0
1589.26,91.24,3271.58,other,Fri,3362.0
1798.33,81.44,2353.56,passenger,Fri,3382.0
1310.72,109.63,2769.56,passenger,Fri,3442.0
1572.59,89.93,3326.74,passenger,Fri,3448.0
1125.7,104.56,2101.6,other,Fri,3474.0
1387.87,105.38,3388.47,passenger,Fri,3477.0
1564.11,90.93,2999.57,passenger,Fri,3506.0
1140.9,109.34,3137.23,passenger,Fri,3519.0
1255.65,118.45,3331.92,other,Fri,3555.0
1619.23,93.49,2235.36,passenger,Fri,3590.0
1166.66,124.23,2614.97,passenger,Fri,3599.0
1676.68,96.23,2890.09,passenger,Fri,3606.0
1146.23,132.25,2810.22,passenger,Fri,3609.0
2056.04,69.78,2134.94,other,Fri,3612.0
1105.81,127.33,3430.87,passenger,Fri,3632.0
1813.83,72.82,3432.86,passenger,Fri,3724.0
1844.53,88.28,2861.92,passenger,Fri,3738.0
1985.28,52.88,2129.41,passenger,Fri,3743.0
1483.15,94.99,2327.04,passenger,Fri,3745.0
1510.85,102.64,3027.18,passenger,Fri,3748.0
1996.92,69.69,2000.31,passenger,Fri,3888.0
1617.92,84.2,2056.23,passenger,Fri,3894.0
2156.59,67.07,3484.4,passenger,Fri,4011.0
1615.17,87.82,2850.65,passenger,Fri,4021.0
1523.62,118.42,3313.94,passenger,Fri,4044.0
1587.37,83.19,2406.85,passenger,Fri,4059.0
1115.82,121.21,2309.56,passenger,Fri,4074.0
1342.51,115.43,2197.98,passenger,Fri,4083.0
1537.21,99.59,3227.69,passenger,Fri,4096.0
1037.58,125.62,2930.47,passenger,Fri,4146.0
1678.35,88.26,2301.93,passenger,Fri,4214.0
1529.12,92.35,2761.21,passenger,Fri,4234.0
1387.6,102.32,2148.46,passenger,Fri,4253.0
1570.24,97.11,2397.49,passenger,Fri,4256.0
1556.49,107.79,2737.33,passenger,Fri,4266.0
1357.49,105.83,2206.03,passenger,Fri,4288.0
1844.74,90.68,2664.07,passenger,Fri,4300.0
1416.38,102.17,2115.47,passenger,Fri,4304.0
1711.33,128.95,2497.87,other,Fri,4319.0
1674.14,101.13,2657.52,passenger,Fri,4343.0
1506.5,98.89,3081.32,other,Fri,4349.0
2044.48,75.22,3112.11,passenger,Fri,4351.0
1461.12,105.45,2938.27,passenger,Fri,4354.0
1392.08,99.91,3332.6,passenger,Fri,4399.0
1676.04,84.29,2244.28,other,Fri,4416.0
1492.9,114.31,2619.46,passenger,Fri,4427.0
1358.88,90.91,2668.83,other,Fri,4440.0
1423.9,106.63,2261.36,passenger,Fri,4445.0
1153.37,119.81,2256.6,passenger,Fri,4448.0
1552.3,90.76,2679.0,other,Fri,4459.0
1034.43,115.76,3117.89,other,Fri,4463.0
1825.79,71.16,2676.95,passenger,Fri,4491.0
1346.05,100.97,2099.37,passenger,Fri,4517.0
1124.52,137.95,3310.57,other,Fri,4539.0
1286.25,119.28,2427.1,passenger,Fri,4571.0
1452.58,91.49,3442.78,passenger,Fri,4576.0
1125.38,121.3,2575.41,passenger,Fri,4592.0
1302.63,110.51,2225.12,passenger,Fri,4594.0
1958.28,75.63,2528.46,passenger,Fri,4610.0
1945.94,97.86,3093.66,other,Fri,4613.0
1454.98,79.53,2033.82,passenger,Fri,4625.0
1530.04,97.26,2285.58,passenger,Fri,4650.0
1911.73,67.18,2258.42,passenger,Fri,4657.0
1967.05,58.71,3305.79,passenger,Fri,4685.0
1220.68,107.35,2095.19,passenger,Fri,4736.0
1472.1,116.42,2289.43,passenger,Fri,4769.0
2040.63,67.6,3061.55,passenger,Fri,4781.0
1580.24,109.76,2044.68,other,Fri,4798.0
1368.19,107.63,3409.51,passenger,Fri,4814.0
1386.37,112.32,2809.63,passenger,Fri,4820.0
1819.63,77.97,2102.99,passenger,Fri,4876.0
1242.91,122.98,2777.28,other,Fri,4879.0
1693.76,82.99,2293.55,other,Fri,4900.0
1486.15,98.51,3086.06,passenger,Fri,4911.0
1122.89,114.48,3412.8,passenger,Fri,4925.0
1345.55,106.92,2018.38,passenger,Fri,4946.0
1440.03,97.26,2397.83,passenger,Fri,4969.0
1795.86,92.08,2319.01,passenger,Fri,4989.0
1244.08,113.39,3031.37,other,Fri,4998.0
1148.06,131.69,2679.88,passenger,Fri,4999.0
1816.6,82.8,2303.16,passenger,Fri,5000.0
1151.82,114.94,2212.11,passenger,Fri,5025.0
1377.71,133.33,3235.78,other,Fri,5046.0
1582.81,114.61,2624.27,other,Fri,5093.0
1836.89,119.1,2610.39,other,Fri,5096.0
1582.75,88.61,2035.17,passenger,Fri,5144.0
1624.43,102.94,3220.84,passenger,Fri,5190.0
1380.96,116.58,2565.71,passenger,Fri,5201.0
1250.92,133.67,3486.57,other,Fri,5226.0
1864.16,59.03,2632.57,passenger,Fri,5226.0
689.03,132.13,2737.64,passenger,Fri,5228.0
1638.47,74.65,2370.15,passenger,Fri,5232.0
1141.17,125.04,2411.77,passenger,Fri,5234.0
1878.47,91.38,3291.32,passenger,Fri,5334.0
1605.4,96.49,2713.62,passenger,Fri,5356.0
1188.03,109.88,2596.3,passenger,Fri,5361.0
1554.34,89.52,2978.81,passenger,Fri,5364.0
2053.69,77.6,2213.66,passenger,Fri,5371.0
967.52,130.48,2861.06,passenger,Fri,5375.0
1456.03,97.35,3302.52,passenger,Fri,5378.0
1860.78,75.74,2746.28,passenger,Fri,5416.0
1420.04,114.01,2989.97,passenger,Fri,5424.0
1579.59,88.26,2694.75,passenger,Fri,5537.0
1771.69,77.59,2207.14,passenger,Fri,5551.0
1855.77,121.19,2635.15,other,Fri,5570.0
1028.25,140.38,2347.97,passenger,Fri,5590.0
1382.53,105.78,3478.08,passenger,Fri,5602.0
1457.19,98.16,3409.94,passenger,Fri,5655.0
1422.94,110.98,2676.13,passenger,Fri,5689.0
1509.28,123.64,2562.93,passenger,Fri,5741.0
1702.84,102.91,2236.05,other,Fri,5792.0
1087.3,116.4,2826.17,other,Fri,5813.0
1424.44,96.84,2438.16,passenger,Fri,5822.0
1707.32,91.69,2549.83,passenger,Fri,5827.0
1588.62,98.22,2032.53,passenger,Fri,5882.0
2012.67,69.03,2654.04,passenger,Fri,5889.0
1952.32,133.8,2648.84,other,Fri,5899.0
2019.98,89.19,3130.63,passenger,Fri,5900.0
1444.49,112.04,2738.47,passenger,Fri,5940.0
1331.92,119.78,2596.54,passenger,Fri,5951.0
1325.65,102.63,3293.91,passenger,Fri,5955.0
1651.01,89.91,2849.52,passenger,Fri,6022.0
1344.15,101.13,2767.11,passenger,Fri,6095.0
1809.11,89.9,2514.55,passenger,Fri,6146.0
1410.34,106.81,2100.54,passenger,Fri,6146.0
1479.02,96.67,2587.5,passenger,Fri,6176.0
1093.45,145.05,2471.53,passenger,Fri,6228.0
1864.96,78.38,2128.11,passenger,Fri,6268.0
1117.16,120.89,2438.21,passenger,Fri,6308.0
1282.15,105.75,2092.58,passenger,Fri,6320.0
1522.13,64.12,2893.55,other,Fri,6341.0
1302.32,131.55,2611.77,passenger,Fri,6343.0
1469.53,103.76,3126.2,passenger,Fri,6390.0
1542.49,85.5,2273.9,passenger,Fri,6428.0
1767.38,100.63,3392.6,passenger,Fri,6437.0
839.22,136.16,3067.15,passenger,Fri,6479.0
1860.24,79.71,2768.0,passenger,Fri,6510.0
1723.93,94.06,3094.52,passenger,Fri,6546.0
1828.5,68.82,3189.34,passenger,Fri,6558.0
1193.46,125.48,3071.78,passenger,Fri,6561.0
1339.29,101.68,3273.34,passenger,Fri,6561.0
1597.81,96.77,2622.6,passenger,Fri,6571.0
1342.32,99.33,2120.46,passenger,Fri,6581.0
1265.55,113.56,2541.61,passenger,Fri,6594.0
1661.76,72.85,3204.66,passenger,Fri,6606.0
1747.62,87.68,2398.4,passenger,Fri,6611.0
1639.61,112.44,3182.82,other,Fri,6625.0
1066.8,118.16,3272.43,passenger,Fri,6626.0
1688.67,97.01,3147.22,passenger,Fri,6634.0
1599.02,87.77,3172.18,passenger,Fri,6645.0
1887.67,66.02,3041.16,passenger,Fri,6652.0
1881.49,82.97,2517.4,passenger,Fri,6676.0
1621.05,104.98,2303.09,passenger,Fri,6682.0
1685.29,88.5,3264.01,passenger,Fri,6720.0
1441.34,100.51,2871.05,passenger,Fri,6724.0
1085.18,122.41,2426.93,passenger,Fri,6739.0
1459.05,99.22,2708.98,passenger,Fri,6745.0
1789.81,72.98,3394.57,passenger,Fri,6784.0
1795.81,70.19,3440.67,passenger,Fri,6784.0
1637.51,95.89,2632.06,passenger,Fri,6785.0
1402.25,101.82,2919.45,passenger,Fri,6805.0
1463.74,101.61,3429.62,passenger,Fri,6824.0
1573.56,92.33,2196.76,passenger,Fri,6837.0
1496.36,83.76,2439.24,passenger,Fri,6880.0
2118.68,69.67,3392.3,other,Fri,6918.0
1731.57,97.86,3114.84,passenger,Fri,7023.0
1518.04,125.46,3483.69,other,Fri,7026.0
1388.11,108.73,2100.22,passenger,Fri,7047.0
1622.75,71.47,2223.33,passenger,Fri,7073.0
1537.47,112.83,2584.94,passenger,Fri,7075.0
1387.71,103.57,3087.62,passenger,Fri,7083.0
893.48,129.29,3250.94,passenger,Fri,7158.0
1311.22,133.62,3114.83,passenger,Fri,7162.0
1235.44,100.07,2073.24,passenger,Fri,7168.0
1793.46,99.73,3271.08,passenger,Fri,7171.0
1576.27,104.15,2335.9,passenger,Fri,7191.0
1278.81,93.92,3279.9,passenger,Fri,7194.0
1557.59,96.74,3388.82,passenger,Fri,7195.0
1197.7,107.86,2482.97,passenger,Fri,7203.0
1787.31,82.4,2464.93,passenger,Fri,7211.0
1753.65,84.73,3146.93,passenger,Fri,7213.0
1938.34,80.16,3136.25,other,Fri,7222.0
850.19,134.45,3433.72,passenger,Fri,7222.0
1758.92,127.74,2036.88,other,Fri,7245.0
1761.09,87.72,2466.71,passenger,Fri,7247.0
1735.34,108.95,2368.07,other,Fri,7266.0
1317.82,114.17,2038.7,other,Fri,7272.0
1259.88,104.55,2840.79,passenger,Fri,7293.0
1057.75,113.53,3277.18,passenger,Fri,7363.0
1252.85,114.79,2667.94,passenger,Fri,7403.0
1195.15,129.4,2292.21,passenger,Fri,7441.0
538.92,164.45,2451.02,passenger,Fri,7445.0
1515.13,98.15,2041.92,passenger,Fri,7511.0
1112.86,125.72,2755.21,passenger,Fri,7515.0
1495.93,105.53,2365.42,passenger,Fri,7570.0
1614.09,86.01,2534.29,other,Fri,7570.0
1250.03,121.61,2443.07,passenger,Fri,7588.0
1359.75,99.31,2442.4,passenger,Fri,7633.0
1702.76,128.8,2968.82,other,Fri,7644.0
1201.41,122.18,3272.03,passenger,Fri,7645.0
1128.08,107.01,3079.32,other,Fri,7651.0
1368.4,111.11,2156.26,passenger,Fri,7660.0
996.06,139.98,2319.17,passenger,Fri,7692.0
881.65,136.68,2076.52,passenger,Fri,7701.0
1299.61,87.14,2974.3,passenger,Fri,7714.0
1517.75,104.34,2339.73,passenger,Fri,7734.0
1694.72,94.49,2706.95,passenger,Fri,7771.0
1133.23,132.56,2145.5,passenger,Fri,7780.0
1479.18,95.59,2604.35,passenger,Fri,7786.0
2062.21,57.88,2123.7,passenger,Fri,7846.0
1812.67,89.14,2454.09,passenger,Fri,7847.0
1907.0,77.87,2336.18,other,Fri,7849.0
1295.1,94.5,2808.87,passenger,Fri,7860.0
1448.77,103.68,2297.33,passenger,Fri,7869.0
1688.14,90.99,2390.52,passenger,Fri,7875.0
1509.06,104.01,2694.58,passenger,Fri,7885.0
1292.22,104.13,3431.98,passenger,Fri,7930.0
1584.6,101.31,2515.74,passenger,Fri,7948.0
1818.4,82.06,3258.66,passenger,Fri,7956.0
1281.17,110.65,2474.54,passenger,Fri,7998.0
1740.11,88.2,2550.19,passenger,Fri,8060.0
1867.95,83.1,2422.65,passenger,Fri,8065.0
1599.65,120.87,2401.3,other,Fri,8082.0
2076.4,65.79,2320.22,passenger,Fri,8083.0
1525.06,108.94,2624.27,passenger,Fri,8115.0
1769.09,84.4,2735.78,passenger,Fri,8147.0
1146.33,129.33,3431.51,passenger,Fri,8159.0
1737.97,86.31,3157.34,passenger,Fri,8179.0
1643.11,75.88,3260.1,passenger,Fri,8188.0
1362.6,92.67,2762.9,passenger,Fri,8196.0
2048.18,78.22,2992.88,passenger,Fri,8254.0
1630.05,86.74,3081.71,passenger,Fri,8269.0
1354.43,120.73,2755.05,passenger,Fri,8292.0
1497.29,104.35,2912.66,passenger,Fri,8306.0
1817.5,90.69,2934.75,passenger,Fri,8445.0
1807.87,72.92,3347.84,passenger,Fri,8491.0
1427.68,100.21,3140.96,passenger,Fri,8530.0
1444.73,98.17,2702.45,passenger,Fri,8537.0
1604.24,96.76,2996.63,passenger,Fri,8538.0
1400.18,110.51,2470.25,passenger,Fri,8573.0
2037.57,76.48,2300.62,passenger,Fri,8583.0
1186.52,119.44,3250.97,passenger,Fri,8611.0
1210.76,110.6,3302.74,passenger,Fri,8659.0
1602.99,113.76,3156.83,other,Fri,8685.0
1180.92,118.0,3111.76,passenger,Fri,8692.0
2309.23,50.42,2168.74,passenger,Fri,8695.0
1800.55,139.68,2743.38,other,Fri,8699.0
1309.52,126.07,3156.83,passenger,Fri,8716.0
1652.87,96.86,2554.93,passenger,Fri,8739.0
1423.06,94.17,3106.78,other,Fri,8760.0
1794.78,81.86,3435.51,passenger,Fri,8770.0
1394.11,94.37,2417.08,other,Fri,8790.0
1415.48,103.73,2407.45,passenger,Fri,8795.0
1850.92,90.35,2517.97,passenger,Fri,8818.0
1437.22,95.55,2719.48,passenger,Fri,8855.0
1946.63,83.45,2501.99,passenger,Fri,8894.0
1819.52,68.98,2543.93,passenger,Fri,8917.0
1277.46,115.16,2336.85,passenger,Fri,8918.0
1595.63,82.65,2822.01,passenger,Fri,8924.0
1738.28,103.91,2157.55,passenger,Fri,8926.0
1204.86,120.96,3086.89,passenger,Fri,8976.0
1218.92,126.79,2154.14,passenger,Fri,9009.0
1534.5,118.4,3349.42,passenger,Fri,9019.0
1705.98,91.32,2292.76,passenger,Fri,9025.0
1868.7,71.54,2631.36,passenger,Fri,9034.0
1645.92,86.26,3449.39,passenger,Fri,9109.0
1739.74,123.12,3063.64,other,Fri,9115.0
1876.83,85.03,2300.86,passenger,Fri,9150.0
1272.37,115.42,3469.94,passenger,Fri,9236.0
1669.4,103.76,2694.09,passenger,Fri,9243.0
1279.16,113.54,2055.1,passenger,Fri,9287.0
2110.61,56.73,2865.22,passenger,Fri,9306.0
1227.53,127.26,2634.18,other,Fri,9321.0
843.3,140.4,3265.14,passenger,Fri,9354.0
1525.41,107.78,2129.88,passenger,Fri,9364.0
1766.58,95.18,3117.49,other,Fri,9380.0
1569.55,87.29,2665.22,other,Fri,9438.0
2062.59,51.64,3448.97,passenger,Fri,9454.0
1709.63,96.35,2958.15,passenger,Fri,9456.0
1952.12,66.98,2196.12,passenger,Fri,9472.0
2096.32,71.46,2203.51,passenger,Fri,9526.0
1195.22,128.46,3392.17,passenger,Fri,9544.0
1695.5,107.31,2460.72,other,Fri,9551.0
1297.91,124.66,3143.63,other,Fri,9557.0
1931.04,69.22,3005.79,passenger,Fri,9559.0
887.8,151.44,2646.9,passenger,Fri,9565.0
1707.61,91.09,2704.12,passenger,Fri,9579.0
1749.58,111.99,2907.51,other,Fri,9599.0
1202.86,72.6,2649.43,other,Fri,9599.0
1195.24,125.15,2341.5,passenger,Fri,9661.0
1523.13,103.12,2848.95,passenger,Fri,9680.0
2180.68,66.73,2506.32,passenger,Fri,9693.0
1375.44,115.05,2914.89,passenger,Fri,9695.0
1589.31,99.58,2112.96,passenger,Fri,9701.0
1719.93,95.54,2094.73,passenger,Fri,9710.0
1376.68,105.45,2106.55,other,Fri,9721.0
1039.17,129.32,2944.84,passenger,Fri,9723.0
1317.01,103.83,2585.22,passenger,Fri,9766.0
1555.51,96.97,3188.31,passenger,Fri,9784.0
1329.84,103.33,2313.66,passenger,Fri,9835.0
1854.47,77.56,2060.98,passenger,Fri,9878.0
1618.63,81.11,2889.2,passenger,Fri,9889.0
1893.62,73.26,2106.89,passenger,Fri,9892.0
1406.24,101.19,2431.53,passenger,Fri,9898.0
927.31,143.61,3388.71,passenger,Fri,9919.0
1293.62,111.78,2002.47,passenger,Fri,9966.0
1712.89,89.21,2810.95,passenger,Fri,9980.0
1251.54,114.39,3170.68,passenger,Fri,10035.0
1390.3,101.27,2395.71,other,Fri,10037.0
1342.75,107.81,2145.14,passenger,Fri,10040.0
1178.85,120.55,2117.62,passenger,Fri,10043.0
1740.21,85.37,2754.67,passenger,Fri,10047.0
1398.09,91.65,2776.42,other,Fri,10051.0
820.01,139.33,2895.2,passenger,Fri,10055.0
1575.03,97.1,2399.52,other,Fri,10095.0
1119.16,73.71,2880.27,other,Fri,10098.0
1473.69,103.95,2518.82,passenger,Fri,10107.0
2345.44,82.59,2401.6,other,Fri,10110.0
1496.65,90.39,2950.95,passenger,Fri,10116.0
1370.32,95.52,3458.63,passenger,Fri,10119.0
1880.36,91.21,2970.43,other,Fri,10121.0
1572.18,120.02,3335.51,passenger,Fri,10132.0
1859.27,78.72,2625.25,passenger,Fri,10164.0
1396.4,80.15,3388.3,other,Fri,10187.0
1521.1,98.06,3320.95,passenger,Fri,10201.0
1366.39,102.7,2537.49,other,Fri,10212.0
1376.3,107.42,2297.48,passenger,Fri,10216.0
1376.45,110.84,2696.3,passenger,Fri,10235.0
1086.61,123.28,2798.93,passenger,Fri,10285.0
1481.27,99.91,2637.14,passenger,Fri,10294.0
1738.99,88.44,3286.13,passenger,Fri,10315.0
1681.06,97.36,3189.9,passenger,Fri,10316.0
1878.12,71.06,2401.48,passenger,Fri,10326.0
1415.42,108.44,2232.91,passenger,Fri,10422.0
1521.04,99.36,2293.8,passenger,Fri,10485.0
1842.81,84.01,2196.26,passenger,Fri,10504.0
2241.63,47.95,2371.98,passenger,Fri,10517.0
1122.33,126.79,3135.32,passenger,Fri,10529.0
918.84,127.5,3152.38,passenger,Fri,10536.0
1826.81,134.5,2428.4,other,Fri,10537.0
1787.81,83.61,2699.01,passenger,Fri,10541.0
1006.11,121.77,2990.45,passenger,Fri,10552.0
1822.14,93.58,2241.81,other,Fri,10566.0
1893.26,76.57,2885.01,passenger,Fri,10568.0
1764.13,84.6,2441.2,passenger,Fri,10581.0
1528.28,89.0,3279.63,other,Fri,10592.0
1470.8,113.42,2232.11,passenger,Fri,10631.0
989.27,119.0,2192.13,other,Fri,10668.0
1653.23,99.68,2745.64,passenger,Fri,10792.0
1035.95,125.49,3258.91,passenger,Sat,40.0
1333.36,107.8,2382.01,passenger,Sat,92.0
1093.41,139.5,3225.09,passenger,Sat,93.0
1496.46,115.32,2976.95,passenger,Sat,95.0
1429.91,111.69,2267.47,passenger,Sat,110.0
1541.89,106.87,2162.1,passenger,Sat,160.0
1394.15,114.1,2620.24,passenger,Sat,184.0
1158.54,114.25,2612.07,passenger,Sat,363.0
1073.57,110.82,2413.77,passenger,Sat,404.0
1176.85,132.03,2848.4,passenger,Sat,435.0
1482.42,91.1,3072.21,passenger,Sat,484.0
